sim_id	query_name	number_of_results
Flu_N1_64_Ont_Def_3	queries/xhz	1
Flu_N1_64_Ont_Def_3	queries/xia	1
Flu_N1_64_Ont_Def_3	queries/xib	1
Flu_N1_64_Ont_Def_3	queries/xic	1
Flu_N1_64_Ont_Def_3	queries/xid	1
Flu_N1_64_Ont_Def_3	queries/xie	1
Flu_N1_64_Ont_Def_3	queries/xif	1
Flu_N1_64_Ont_Def_3	queries/xig	0
Flu_N1_64_Ont_Def_3	queries/xih	3
Flu_N1_64_Ont_Def_3	queries/xii	1
Flu_N1_64_Ont_Def_3	queries/xij	1
Flu_N1_64_Ont_Def_3	queries/xik	0
Flu_N1_64_Ont_Def_3	queries/xil	0
Flu_N1_64_Ont_Def_3	queries/xim	1
Flu_N1_64_Ont_Def_3	queries/xin	0
Flu_N1_64_Ont_Def_3	queries/xio	1
Flu_N1_64_Ont_Def_3	queries/xip	1
Flu_N1_64_Ont_Def_3	queries/xiq	1
Flu_N1_64_Ont_Def_3	queries/xir	1
Flu_N1_64_Ont_Def_3	queries/xis	2
Flu_N1_64_Ont_Def_3	queries/xit	1
Flu_N1_64_Ont_Def_3	queries/xiu	1
Flu_N1_64_Ont_Def_3	queries/xiv	1
Flu_N1_64_Ont_Def_3	queries/xiw	1
Flu_N1_64_Ont_Def_3	queries/xix	1
Flu_N1_64_Ont_Def_3	queries/xiy	0
Flu_N1_64_Ont_Def_3	queries/xiz	1
Flu_N1_64_Ont_Def_3	queries/xja	1
Flu_N1_64_Ont_Def_3	queries/xjb	1
Flu_N1_64_Ont_Def_3	queries/xjc	1
Flu_N1_64_Ont_Def_3	queries/xjd	1
Flu_N1_64_Ont_Def_3	queries/xje	1
Flu_N1_64_Ont_Def_3	queries/xjf	20
Flu_N1_64_Ont_Def_3	queries/xjg	1
Flu_N1_64_Ont_Def_3	queries/xjh	1
Flu_N1_64_Ont_Def_3	queries/xji	1
Flu_N1_64_Ont_Def_3	queries/xjj	1
Flu_N1_64_Ont_Def_3	queries/xjk	1
Flu_N1_64_Ont_Def_3	queries/xjl	2
Flu_N1_64_Ont_Def_3	queries/xjm	0
Flu_N1_64_Ont_Def_3	queries/xjn	1
Flu_N1_64_Ont_Def_3	queries/xjo	1
Flu_N1_64_Ont_Def_3	queries/xjp	16
Flu_N1_64_Ont_Def_3	queries/xjq	1
Flu_N1_64_Ont_Def_3	queries/xjr	1
Flu_N1_64_Ont_Def_3	queries/xjs	1
Flu_N1_64_Ont_Def_3	queries/xjt	1
Flu_N1_64_Ont_Def_3	queries/xju	1
Flu_N1_64_Ont_Def_3	queries/xjv	1
Flu_N1_64_Ont_Def_3	queries/xjw	1
Flu_N1_64_Ont_Def_3	queries/xjx	0
Flu_N1_64_Ont_Def_3	queries/xjy	0
Flu_N1_64_Ont_Def_3	queries/xjz	1
Flu_N1_64_Ont_Def_3	queries/xka	0
Flu_N1_64_Ont_Def_3	queries/xkb	0
Flu_N1_64_Ont_Def_3	queries/xkc	1
Flu_N1_64_Ont_Def_3	queries/xkd	2
Flu_N1_64_Ont_Def_3	queries/xke	1
Flu_N1_64_Ont_Def_3	queries/xkf	1
Flu_N1_64_Ont_Def_3	queries/xkg	1
Flu_N1_64_Ont_Def_3	queries/xkh	1
Flu_N1_64_Ont_Def_3	queries/xki	1
Flu_N1_64_Ont_Def_3	queries/xkj	1
Flu_N1_64_Ont_Def_3	queries/xkk	1
Flu_N1_64_Ont_Def_3	queries/xkl	1
Flu_N1_64_Ont_Def_3	queries/xkm	1
Flu_N1_64_Ont_Def_3	queries/xkn	1
Flu_N1_64_Ont_Def_3	queries/xko	1
Flu_N1_64_Ont_Def_3	queries/xkp	1
Flu_N1_64_Ont_Def_3	queries/xkq	1
