sim_id	query_name	number_of_results
Gra_N1_32_W100_Def	C3/C3_split48.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split49.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split5.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split50.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split51.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split52.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split53.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split54.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split55.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split56.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split57.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split58.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split59.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split6.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split60.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split61.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split62.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split63.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split64.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split65.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split66.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split67.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split68.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split69.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split7.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split70.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split71.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split72.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split73.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split74.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split75.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split76.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split77.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split78.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split79.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split8.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split80.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split81.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split82.sparql	4244261
